is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Личные установки и ценности, мировоззрение (2043_4)","Ответственность , добросовестность (СК) (614_4)",Пунктуальность (СК) (612_4),Навыки по техническому обслуживанию транспортных средств соответствующей категории (без привязки) (1851_28),"Осуществление пассажирских перевозок (автобус, троллейбус, трамвай) (1853_28)",Дисциплинированность (СК) (593_4),Соблюдение правил дорожного движения (1847_28),"Общие знания (водитель трамвая, троллейбуса, трамвая) (1875_28)","Навыки, несвойственные водителю автобуса, троллейбуса, трамвая ( управление автомобилем) (1858_28)","Оформление путевой документации (водители автобуса, троллейбуса, трамвая) (1862_28)",Соблюдение графика движения автобуса по маршруту (1866_28),Знание устройств и технического обслуживания автобуса (1905_28),Выполнение поручений руководителя (ОПТ) (3036_36),Навыки по техническому обслуживанию  автобуса (1910_28),Внимательность (СК) (536_4),Выполнение ремонтных работ (ОПТ) (8285_36),"Вождение транспортных средств (без привязки к автобусу, троллейбусу, трамваю) (1902_28)",Вежливость (СК) (581_4),Вождение автобуса (1899_28),Доброжелательность (СК) (1126_4),Знание правил дорожного движения (1856_28),Воспитанность (СК) (585_4),Стрессоустойчивость (СК) (601_4),Знание устройств и технического обслуживания транспортных средств( без привязки) (1908_28),Целеустремленность (СК) (588_4)
True,2.0,Забайкальский край,1,False,80000.0,140000.0,17893.2584,15511.8602,14637.9526,11863.2959,10071.7853,9744.0699,8302.1223,5461.9226,5090.5119,4784.6442,3757.8027,3583.0212,3342.6966,3102.372,2774.6567,2578.0275,2556.1798,2403.2459,2381.3983,2272.1598,2206.6167,1857.0537,1551.186,1157.9276,1114.2322
True,2.0,Луганская область,1,False,120000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,2.0,Амурская область,1,False,50000.0,241500.0,30865.8708,26757.9588,25250.4682,20464.1854,17373.8296,16808.5206,14321.161,9421.8165,8781.133,8253.5112,6482.2097,6180.7116,5766.1517,5351.5918,4786.2828,4447.0974,4409.4101,4145.5993,4107.912,3919.4757,3806.4139,3203.4176,2675.7959,1997.4251,1922.0506
True,2.0,Тамбовская область,2,False,70000.0,115000.0,14698.0337,12741.8851,12024.0325,9744.8502,8273.2522,8004.0574,6819.6005,4486.5793,4181.4919,3930.2434,3086.7665,2943.196,2745.7865,2548.377,2279.1823,2117.6654,2099.7191,1974.0949,1956.1486,1866.417,1812.578,1525.437,1274.1885,951.1548,915.2622
True,2.0,Еврейская автономная область,1,False,50000.0,241500.0,30865.8708,26757.9588,25250.4682,20464.1854,17373.8296,16808.5206,14321.161,9421.8165,8781.133,8253.5112,6482.2097,6180.7116,5766.1517,5351.5918,4786.2828,4447.0974,4409.4101,4145.5993,4107.912,3919.4757,3806.4139,3203.4176,2675.7959,1997.4251,1922.0506
True,2.0,Чукотский автономный округ,1,False,61316.0,61316.0,7836.736,6793.7516,6411.005,5195.7846,4411.1542,4267.6242,3636.0924,2392.166,2229.4988,2095.5375,1645.8102,1569.2609,1464.0056,1358.7503,1215.2203,1129.1024,1119.5337,1052.5531,1042.9844,995.1411,966.4351,813.3365,679.3752,507.1392,488.0019
True,2.0,Республика Ингушетия,1,False,80000.0,90000.0,11502.809,9971.9101,9410.1124,7626.4045,6474.7191,6264.0449,5337.0787,3511.236,3272.4719,3075.8427,2415.7303,2303.3708,2148.8764,1994.382,1783.7079,1657.3034,1643.2584,1544.9438,1530.8989,1460.6742,1418.5393,1193.8202,997.191,744.382,716.2921
True,2.0,Магаданская область,1,False,65000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Ростовская область,0,False,36750.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Республика Марий Эл,1,False,74375.0,90000.0,11502.809,9971.9101,9410.1124,7626.4045,6474.7191,6264.0449,5337.0787,3511.236,3272.4719,3075.8427,2415.7303,2303.3708,2148.8764,1994.382,1783.7079,1657.3034,1643.2584,1544.9438,1530.8989,1460.6742,1418.5393,1193.8202,997.191,744.382,716.2921
True,1.0,Республика Крым,1,False,74375.0,74375.0,9505.7935,8240.6757,7776.4123,6302.3759,5350.6359,5176.5371,4410.5025,2901.6464,2704.3344,2541.8422,1996.3327,1903.48,1775.8076,1648.1351,1474.0364,1369.5771,1357.9705,1276.7244,1265.1178,1207.0849,1172.2651,986.5598,824.0676,615.149,591.9359
True,1.0,Курская область,2,False,25000.0,74375.0,9505.7935,8240.6757,7776.4123,6302.3759,5350.6359,5176.5371,4410.5025,2901.6464,2704.3344,2541.8422,1996.3327,1903.48,1775.8076,1648.1351,1474.0364,1369.5771,1357.9705,1276.7244,1265.1178,1207.0849,1172.2651,986.5598,824.0676,615.149,591.9359
True,1.0,Краснодарский край,0,False,43000.0,115000.0,14698.0337,12741.8851,12024.0325,9744.8502,8273.2522,8004.0574,6819.6005,4486.5793,4181.4919,3930.2434,3086.7665,2943.196,2745.7865,2548.377,2279.1823,2117.6654,2099.7191,1974.0949,1956.1486,1866.417,1812.578,1525.437,1274.1885,951.1548,915.2622
True,1.0,Московская область,2,False,43000.0,85000.0,10863.764,9417.9151,8887.3283,7202.7154,6115.0125,5916.0424,5040.5743,3316.1673,3090.6679,2904.9625,2281.5231,2175.4057,2029.4944,1883.583,1684.613,1565.231,1551.9663,1459.1136,1445.8489,1379.5256,1339.7316,1127.4969,941.7915,703.0275,676.4981
True,1.0,Ленинградская область,1,False,85000.0,85000.0,10863.764,9417.9151,8887.3283,7202.7154,6115.0125,5916.0424,5040.5743,3316.1673,3090.6679,2904.9625,2281.5231,2175.4057,2029.4944,1883.583,1684.613,1565.231,1551.9663,1459.1136,1445.8489,1379.5256,1339.7316,1127.4969,941.7915,703.0275,676.4981
True,1.0,Волгоградская область,2,False,75000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Удмуртская Республика,1,False,11500.0,85000.0,10863.764,9417.9151,8887.3283,7202.7154,6115.0125,5916.0424,5040.5743,3316.1673,3090.6679,2904.9625,2281.5231,2175.4057,2029.4944,1883.583,1684.613,1565.231,1551.9663,1459.1136,1445.8489,1379.5256,1339.7316,1127.4969,941.7915,703.0275,676.4981
True,1.0,Нижегородская область,0,False,85000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Республика Татарстан,0,False,25000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Саратовская область,2,False,46940.0,132000.0,16870.7865,14625.4682,13801.4981,11185.3933,9496.2547,9187.2659,7827.7154,5149.8127,4799.6255,4511.236,3543.0712,3378.2772,3151.6854,2925.0936,2616.1049,2430.7116,2410.1124,2265.9176,2245.3184,2142.3221,2080.5243,1750.9363,1462.5468,1091.7603,1050.5618
True,1.0,Свердловская область,0,False,45000.0,100000.0,12780.8989,11079.9001,10455.6804,8473.7828,7194.1323,6960.0499,5930.0874,3901.3733,3636.0799,3417.603,2684.1448,2559.3009,2387.6404,2215.98,1981.8976,1841.4482,1825.8427,1716.6042,1700.9988,1622.9713,1576.1548,1326.4669,1107.99,827.0911,795.8801
True,1.0,Кемеровская область,1,False,28000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Владимирская область,1,False,85000.0,85000.0,10863.764,9417.9151,8887.3283,7202.7154,6115.0125,5916.0424,5040.5743,3316.1673,3090.6679,2904.9625,2281.5231,2175.4057,2029.4944,1883.583,1684.613,1565.231,1551.9663,1459.1136,1445.8489,1379.5256,1339.7316,1127.4969,941.7915,703.0275,676.4981
True,1.0,Брянская область,1,False,75000.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,1.0,Самарская область,0,False,63000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Оренбургская область,2,False,75000.0,130000.0,16615.1685,14403.8702,13592.3845,11015.9176,9352.372,9048.0649,7709.1136,5071.7853,4726.9039,4442.8839,3489.3883,3327.0911,3103.9326,2880.774,2576.4669,2393.8826,2373.5955,2231.5855,2211.2984,2109.8627,2049.0012,1724.407,1440.387,1075.2185,1034.6442
True,1.0,Республика Башкортостан,0,False,28000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Челябинская область,0,False,28000.0,132000.0,16870.7865,14625.4682,13801.4981,11185.3933,9496.2547,9187.2659,7827.7154,5149.8127,4799.6255,4511.236,3543.0712,3378.2772,3151.6854,2925.0936,2616.1049,2430.7116,2410.1124,2265.9176,2245.3184,2142.3221,2080.5243,1750.9363,1462.5468,1091.7603,1050.5618
True,1.0,Липецкая область,1,False,75000.0,85000.0,10863.764,9417.9151,8887.3283,7202.7154,6115.0125,5916.0424,5040.5743,3316.1673,3090.6679,2904.9625,2281.5231,2175.4057,2029.4944,1883.583,1684.613,1565.231,1551.9663,1459.1136,1445.8489,1379.5256,1339.7316,1127.4969,941.7915,703.0275,676.4981
True,1.0,Ярославская область,1,False,40000.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,1.0,Томская область,1,False,43000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Тверская область,1,False,45000.0,85000.0,10863.764,9417.9151,8887.3283,7202.7154,6115.0125,5916.0424,5040.5743,3316.1673,3090.6679,2904.9625,2281.5231,2175.4057,2029.4944,1883.583,1684.613,1565.231,1551.9663,1459.1136,1445.8489,1379.5256,1339.7316,1127.4969,941.7915,703.0275,676.4981
True,1.0,Вологодская область,1,False,75000.0,85000.0,10863.764,9417.9151,8887.3283,7202.7154,6115.0125,5916.0424,5040.5743,3316.1673,3090.6679,2904.9625,2281.5231,2175.4057,2029.4944,1883.583,1684.613,1565.231,1551.9663,1459.1136,1445.8489,1379.5256,1339.7316,1127.4969,941.7915,703.0275,676.4981
True,1.0,Рязанская область,1,False,45000.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,1.0,Алтайский край,2,False,45000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Чувашская Республика,1,False,46940.0,85000.0,10863.764,9417.9151,8887.3283,7202.7154,6115.0125,5916.0424,5040.5743,3316.1673,3090.6679,2904.9625,2281.5231,2175.4057,2029.4944,1883.583,1684.613,1565.231,1551.9663,1459.1136,1445.8489,1379.5256,1339.7316,1127.4969,941.7915,703.0275,676.4981
True,1.0,Смоленская область,1,False,75000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Тульская область,1,False,75000.0,85000.0,10863.764,9417.9151,8887.3283,7202.7154,6115.0125,5916.0424,5040.5743,3316.1673,3090.6679,2904.9625,2281.5231,2175.4057,2029.4944,1883.583,1684.613,1565.231,1551.9663,1459.1136,1445.8489,1379.5256,1339.7316,1127.4969,941.7915,703.0275,676.4981
True,1.0,Ивановская область,1,False,75000.0,85000.0,10863.764,9417.9151,8887.3283,7202.7154,6115.0125,5916.0424,5040.5743,3316.1673,3090.6679,2904.9625,2281.5231,2175.4057,2029.4944,1883.583,1684.613,1565.231,1551.9663,1459.1136,1445.8489,1379.5256,1339.7316,1127.4969,941.7915,703.0275,676.4981
True,1.0,Ставропольский край,2,False,75000.0,115000.0,14698.0337,12741.8851,12024.0325,9744.8502,8273.2522,8004.0574,6819.6005,4486.5793,4181.4919,3930.2434,3086.7665,2943.196,2745.7865,2548.377,2279.1823,2117.6654,2099.7191,1974.0949,1956.1486,1866.417,1812.578,1525.437,1274.1885,951.1548,915.2622
True,1.0,Ульяновская область,1,False,75000.0,85000.0,10863.764,9417.9151,8887.3283,7202.7154,6115.0125,5916.0424,5040.5743,3316.1673,3090.6679,2904.9625,2281.5231,2175.4057,2029.4944,1883.583,1684.613,1565.231,1551.9663,1459.1136,1445.8489,1379.5256,1339.7316,1127.4969,941.7915,703.0275,676.4981
True,1.0,Костромская область,1,False,85000.0,85000.0,10863.764,9417.9151,8887.3283,7202.7154,6115.0125,5916.0424,5040.5743,3316.1673,3090.6679,2904.9625,2281.5231,2175.4057,2029.4944,1883.583,1684.613,1565.231,1551.9663,1459.1136,1445.8489,1379.5256,1339.7316,1127.4969,941.7915,703.0275,676.4981
True,1.0,Пензенская область,1,False,85000.0,85000.0,10863.764,9417.9151,8887.3283,7202.7154,6115.0125,5916.0424,5040.5743,3316.1673,3090.6679,2904.9625,2281.5231,2175.4057,2029.4944,1883.583,1684.613,1565.231,1551.9663,1459.1136,1445.8489,1379.5256,1339.7316,1127.4969,941.7915,703.0275,676.4981
True,1.0,Орловская область,1,False,46940.0,85000.0,10863.764,9417.9151,8887.3283,7202.7154,6115.0125,5916.0424,5040.5743,3316.1673,3090.6679,2904.9625,2281.5231,2175.4057,2029.4944,1883.583,1684.613,1565.231,1551.9663,1459.1136,1445.8489,1379.5256,1339.7316,1127.4969,941.7915,703.0275,676.4981
True,1.0,Город федерального значения Севастополь,1,False,85000.0,143000.0,18276.6854,15844.2572,14951.623,12117.5094,10287.6092,9952.8714,8480.025,5578.9638,5199.5943,4887.1723,3838.3271,3659.8002,3414.3258,3168.8514,2834.1136,2633.2709,2610.9551,2454.7441,2432.4282,2320.8489,2253.9014,1896.8477,1584.4257,1182.7403,1138.1086
True,1.0,Белгородская область,2,False,46940.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,1.0,Республика Карелия,1,False,46940.0,85000.0,10863.764,9417.9151,8887.3283,7202.7154,6115.0125,5916.0424,5040.5743,3316.1673,3090.6679,2904.9625,2281.5231,2175.4057,2029.4944,1883.583,1684.613,1565.231,1551.9663,1459.1136,1445.8489,1379.5256,1339.7316,1127.4969,941.7915,703.0275,676.4981
True,1.0,Калининградская область,1,False,85000.0,85000.0,10863.764,9417.9151,8887.3283,7202.7154,6115.0125,5916.0424,5040.5743,3316.1673,3090.6679,2904.9625,2281.5231,2175.4057,2029.4944,1883.583,1684.613,1565.231,1551.9663,1459.1136,1445.8489,1379.5256,1339.7316,1127.4969,941.7915,703.0275,676.4981
True,1.0,Карачаево-Черкесская Республика,1,False,85000.0,85000.0,10863.764,9417.9151,8887.3283,7202.7154,6115.0125,5916.0424,5040.5743,3316.1673,3090.6679,2904.9625,2281.5231,2175.4057,2029.4944,1883.583,1684.613,1565.231,1551.9663,1459.1136,1445.8489,1379.5256,1339.7316,1127.4969,941.7915,703.0275,676.4981
True,1.0,Республика Адыгея,1,False,85000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Город федерального значения Москва,0,False,30000.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,1.0,Город федерального значения Санкт-Петербург,0,False,45000.0,95000.0,12141.8539,10525.9051,9932.8964,8050.0936,6834.4257,6612.0474,5633.583,3706.3046,3454.2759,3246.7228,2549.9376,2431.3358,2268.2584,2105.181,1882.8027,1749.3758,1734.5506,1630.774,1615.9488,1541.8227,1497.3471,1260.1436,1052.5905,785.7366,756.0861
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,35000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Тюменская область,1,False,38000.0,130000.0,16615.1685,14403.8702,13592.3845,11015.9176,9352.372,9048.0649,7709.1136,5071.7853,4726.9039,4442.8839,3489.3883,3327.0911,3103.9326,2880.774,2576.4669,2393.8826,2373.5955,2231.5855,2211.2984,2109.8627,2049.0012,1724.407,1440.387,1075.2185,1034.6442
True,1.0,Красноярский край,1,False,45000.0,150000.0,19171.3483,16619.8502,15683.5206,12710.6742,10791.1985,10440.0749,8895.1311,5852.0599,5454.1199,5126.4045,4026.2172,3838.9513,3581.4607,3323.97,2972.8464,2762.1723,2738.764,2574.9064,2551.4981,2434.4569,2364.2322,1989.7004,1661.985,1240.6367,1193.8202
True,1.0,Новосибирская область,0,False,45000.0,132000.0,16870.7865,14625.4682,13801.4981,11185.3933,9496.2547,9187.2659,7827.7154,5149.8127,4799.6255,4511.236,3543.0712,3378.2772,3151.6854,2925.0936,2616.1049,2430.7116,2410.1124,2265.9176,2245.3184,2142.3221,2080.5243,1750.9363,1462.5468,1091.7603,1050.5618
True,1.0,Омская область,1,False,60000.0,130000.0,16615.1685,14403.8702,13592.3845,11015.9176,9352.372,9048.0649,7709.1136,5071.7853,4726.9039,4442.8839,3489.3883,3327.0911,3103.9326,2880.774,2576.4669,2393.8826,2373.5955,2231.5855,2211.2984,2109.8627,2049.0012,1724.407,1440.387,1075.2185,1034.6442
True,1.0,Пермский край,1,False,70000.0,100000.0,12780.8989,11079.9001,10455.6804,8473.7828,7194.1323,6960.0499,5930.0874,3901.3733,3636.0799,3417.603,2684.1448,2559.3009,2387.6404,2215.98,1981.8976,1841.4482,1825.8427,1716.6042,1700.9988,1622.9713,1576.1548,1326.4669,1107.99,827.0911,795.8801
True,1.0,Псковская область,1,False,45000.0,95000.0,12141.8539,10525.9051,9932.8964,8050.0936,6834.4257,6612.0474,5633.583,3706.3046,3454.2759,3246.7228,2549.9376,2431.3358,2268.2584,2105.181,1882.8027,1749.3758,1734.5506,1630.774,1615.9488,1541.8227,1497.3471,1260.1436,1052.5905,785.7366,756.0861
True,1.0,Воронежская область,2,False,95000.0,95000.0,12141.8539,10525.9051,9932.8964,8050.0936,6834.4257,6612.0474,5633.583,3706.3046,3454.2759,3246.7228,2549.9376,2431.3358,2268.2584,2105.181,1882.8027,1749.3758,1734.5506,1630.774,1615.9488,1541.8227,1497.3471,1260.1436,1052.5905,785.7366,756.0861
True,1.0,Мурманская область,1,False,75000.0,95000.0,12141.8539,10525.9051,9932.8964,8050.0936,6834.4257,6612.0474,5633.583,3706.3046,3454.2759,3246.7228,2549.9376,2431.3358,2268.2584,2105.181,1882.8027,1749.3758,1734.5506,1630.774,1615.9488,1541.8227,1497.3471,1260.1436,1052.5905,785.7366,756.0861
True,1.0,Кировская область,1,False,75000.0,95000.0,12141.8539,10525.9051,9932.8964,8050.0936,6834.4257,6612.0474,5633.583,3706.3046,3454.2759,3246.7228,2549.9376,2431.3358,2268.2584,2105.181,1882.8027,1749.3758,1734.5506,1630.774,1615.9488,1541.8227,1497.3471,1260.1436,1052.5905,785.7366,756.0861
True,1.0,Курганская область,1,False,60000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Сахалинская область,1,False,95000.0,95000.0,12141.8539,10525.9051,9932.8964,8050.0936,6834.4257,6612.0474,5633.583,3706.3046,3454.2759,3246.7228,2549.9376,2431.3358,2268.2584,2105.181,1882.8027,1749.3758,1734.5506,1630.774,1615.9488,1541.8227,1497.3471,1260.1436,1052.5905,785.7366,756.0861
True,1.0,Республика Хакасия,1,False,55000.0,140000.0,17893.2584,15511.8602,14637.9526,11863.2959,10071.7853,9744.0699,8302.1223,5461.9226,5090.5119,4784.6442,3757.8027,3583.0212,3342.6966,3102.372,2774.6567,2578.0275,2556.1798,2403.2459,2381.3983,2272.1598,2206.6167,1857.0537,1551.186,1157.9276,1114.2322
True,1.0,Новгородская область,1,False,55500.0,95000.0,12141.8539,10525.9051,9932.8964,8050.0936,6834.4257,6612.0474,5633.583,3706.3046,3454.2759,3246.7228,2549.9376,2431.3358,2268.2584,2105.181,1882.8027,1749.3758,1734.5506,1630.774,1615.9488,1541.8227,1497.3471,1260.1436,1052.5905,785.7366,756.0861
True,1.0,Астраханская область,1,False,72000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Калужская область,1,False,55500.0,95000.0,12141.8539,10525.9051,9932.8964,8050.0936,6834.4257,6612.0474,5633.583,3706.3046,3454.2759,3246.7228,2549.9376,2431.3358,2268.2584,2105.181,1882.8027,1749.3758,1734.5506,1630.774,1615.9488,1541.8227,1497.3471,1260.1436,1052.5905,785.7366,756.0861
True,1.0,Приморский край,1,False,55000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Республика Бурятия,1,False,55500.0,143000.0,18276.6854,15844.2572,14951.623,12117.5094,10287.6092,9952.8714,8480.025,5578.9638,5199.5943,4887.1723,3838.3271,3659.8002,3414.3258,3168.8514,2834.1136,2633.2709,2610.9551,2454.7441,2432.4282,2320.8489,2253.9014,1896.8477,1584.4257,1182.7403,1138.1086
True,1.0,Архангельская область,1,False,55500.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Республика Дагестан,1,False,75000.0,75000.0,9585.6742,8309.9251,7841.7603,6355.3371,5395.5993,5220.0375,4447.5655,2926.03,2727.0599,2563.2022,2013.1086,1919.4757,1790.7303,1661.985,1486.4232,1381.0861,1369.382,1287.4532,1275.7491,1217.2285,1182.1161,994.8502,830.9925,620.3184,596.9101
True,1.0,Камчатский край,1,False,95000.0,95000.0,12141.8539,10525.9051,9932.8964,8050.0936,6834.4257,6612.0474,5633.583,3706.3046,3454.2759,3246.7228,2549.9376,2431.3358,2268.2584,2105.181,1882.8027,1749.3758,1734.5506,1630.774,1615.9488,1541.8227,1497.3471,1260.1436,1052.5905,785.7366,756.0861
True,1.0,Республика Тыва,1,False,90000.0,95000.0,12141.8539,10525.9051,9932.8964,8050.0936,6834.4257,6612.0474,5633.583,3706.3046,3454.2759,3246.7228,2549.9376,2431.3358,2268.2584,2105.181,1882.8027,1749.3758,1734.5506,1630.774,1615.9488,1541.8227,1497.3471,1260.1436,1052.5905,785.7366,756.0861
True,1.0,Республика Северная Осетия,1,False,95000.0,95000.0,12141.8539,10525.9051,9932.8964,8050.0936,6834.4257,6612.0474,5633.583,3706.3046,3454.2759,3246.7228,2549.9376,2431.3358,2268.2584,2105.181,1882.8027,1749.3758,1734.5506,1630.774,1615.9488,1541.8227,1497.3471,1260.1436,1052.5905,785.7366,756.0861
True,1.0,Иркутская область,1,False,40000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Республика Саха (Якутия),1,False,38000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
