is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)","Организаторские способности, лидерство (СК) (393_4)",Разработка проектной документации (СПК в строительстве) (6933_10),Внимательность (СК) (536_4),Знание AutoCAD (3072_10),"Саморазвитие, обучаемость (СК) (604_4)",Проектирования объектов (6977_10),Составление графиков (6998_10),Английский язык (ЯС) (1918_32),Пунктуальность (СК) (612_4),Контроль выполнения работ (7013_10),Прохождения экспертизы (6978_10),Подготовка данных для заключения договоров (7017_10),Дисциплинированность (СК) (593_4),Выезды на объекты (6986_10),Сопровождение проектной документации (6993_10),Самостоятельность (СК) (603_4),Подбор оборудования (7184_10),Подготовка технических заданий (6983_10),Высокая работоспособность (СК) (586_4),Надзор за строительством (6981_10),Оформление КС (5667_10),Разработка рабочей документации (6972_10),Защита проекта в вышестоящих организациях (7007_10),Проектирование систем отопления (6991_10),Выполнение расчетов (6973_10),Трудолюбие (СК) (597_4),Участие в подготовке заданий на разработку проектных решений (6980_10),Выполнение комплекса геодезических работ (1410_10),Согласование технических решений (7001_10),Анализ проектной документации (7025_10),Уверенный пользователь AutoCad (6976_10),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Инициативность (СК) (610_4),Кропотливость (СК) (623_4),Знание компьютерных офисных программ (строительство) (4252_10),Аккуратность (СК) (575_4)
False,0.0,Липецкая область,1,False,15000.0,52300.0,9935.013,4904.759,4570.106,2478.5243,2415.7768,2185.7029,2143.8712,1464.1072,1265.4069,1056.2488,993.5013,972.5855,962.1276,951.6697,941.2118,930.7538,868.0064,857.5485,836.6327,826.1748,805.2589,773.8852,773.8852,752.9694,648.3903,617.0166,617.0166,606.5587,606.5587,596.1008,596.1008,575.185,575.185,564.7271,554.2691,543.8112,533.3533
False,0.0,Рязанская область,1,False,15000.0,52725.0,10015.7469,4944.6161,4607.2436,2498.6653,2435.4079,2203.4643,2161.2927,1476.0048,1275.6899,1064.832,1001.5747,980.4889,969.946,959.4031,948.8602,938.3173,875.06,864.5171,843.4313,832.8884,811.8026,780.174,780.174,759.0882,653.6593,622.0306,622.0306,611.4877,611.4877,600.9448,600.9448,579.859,579.859,569.3161,558.7732,548.2304,537.6875
False,0.0,Вологодская область,1,False,15000.0,60000.0,11397.7205,5626.8746,5242.9514,2843.4313,2771.4457,2507.4985,2459.5081,1679.6641,1451.7097,1211.7576,1139.772,1115.7768,1103.7792,1091.7816,1079.784,1067.7864,995.8008,983.8032,959.808,947.8104,923.8152,887.8224,887.8224,863.8272,743.8512,707.8584,707.8584,695.8608,695.8608,683.8632,683.8632,659.868,659.868,647.8704,635.8728,623.8752,611.8776
False,0.0,Тамбовская область,2,False,15000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,0.0,Белгородская область,2,False,15000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,0.0,Архангельская область,1,False,20000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,0.0,Брянская область,1,False,18000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,0.0,Республика Карелия,1,False,20000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,0.0,Орловская область,1,False,15000.0,34483.0,6550.4599,3233.8586,3013.2116,1634.1674,1592.796,1441.1012,1413.5203,965.3309,834.3217,696.4173,655.046,641.2555,634.3603,627.4651,620.5699,613.6747,572.3033,565.4081,551.6177,544.7225,530.932,510.2464,510.2464,496.4559,427.5037,406.818,406.818,399.9228,399.9228,393.0276,393.0276,379.2372,379.2372,372.3419,365.4467,358.5515,351.6563
False,0.0,Костромская область,1,False,18000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,0.0,Костромская область,1,True,25000.0,25000.0,4749.0502,2344.5311,2184.5631,1184.763,1154.769,1044.791,1024.795,699.86,604.879,504.899,474.905,464.907,459.908,454.909,449.91,444.911,414.917,409.918,399.92,394.921,384.923,369.926,369.926,359.928,309.938,294.941,294.941,289.942,289.942,284.943,284.943,274.945,274.945,269.946,264.947,259.948,254.949
False,0.0,Еврейская автономная область,1,False,20000.0,20000.0,3799.2402,1875.6249,1747.6505,947.8104,923.8152,835.8328,819.836,559.888,483.9032,403.9192,379.924,371.9256,367.9264,363.9272,359.928,355.9288,331.9336,327.9344,319.936,315.9368,307.9384,295.9408,295.9408,287.9424,247.9504,235.9528,235.9528,231.9536,231.9536,227.9544,227.9544,219.956,219.956,215.9568,211.9576,207.9584,203.9592
False,0.0,Республика Дагестан,1,False,15000.0,30000.0,5698.8602,2813.4373,2621.4757,1421.7157,1385.7229,1253.7493,1229.754,839.832,725.8548,605.8788,569.886,557.8884,551.8896,545.8908,539.892,533.8932,497.9004,491.9016,479.904,473.9052,461.9076,443.9112,443.9112,431.9136,371.9256,353.9292,353.9292,347.9304,347.9304,341.9316,341.9316,329.934,329.934,323.9352,317.9364,311.9376,305.9388
False,0.0,Республика Марий Эл,1,False,20000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,0.0,Забайкальский край,1,False,15000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,0.0,Республика Мордовия,1,False,15000.0,40300.0,7655.4689,3779.3841,3521.5157,1909.838,1861.4877,1684.2032,1651.9696,1128.1744,975.065,813.8972,765.5469,749.4301,741.3717,733.3133,725.2549,717.1966,668.8462,660.7878,644.6711,636.6127,620.4959,596.3207,596.3207,580.204,499.6201,475.4449,475.4449,467.3865,467.3865,459.3281,459.3281,443.2114,443.2114,435.153,427.0946,419.0362,410.9778
False,0.0,Республика Мордовия,1,True,20000.0,20000.0,3799.2402,1875.6249,1747.6505,947.8104,923.8152,835.8328,819.836,559.888,483.9032,403.9192,379.924,371.9256,367.9264,363.9272,359.928,355.9288,331.9336,327.9344,319.936,315.9368,307.9384,295.9408,295.9408,287.9424,247.9504,235.9528,235.9528,231.9536,231.9536,227.9544,227.9544,219.956,219.956,215.9568,211.9576,207.9584,203.9592
False,0.0,Курганская область,1,False,15000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
False,0.0,Республика Бурятия,1,False,18000.0,89094.0,16924.4751,8355.3461,7785.2585,4222.2112,4115.3197,3723.3845,3652.1236,2494.1332,2155.6437,1799.3389,1692.4475,1656.817,1639.0018,1621.1866,1603.3713,1585.5561,1478.6647,1460.8494,1425.219,1407.4037,1371.7732,1318.3275,1318.3275,1282.6971,1104.5447,1051.099,1051.099,1033.2837,1033.2837,1015.4685,1015.4685,979.838,979.838,962.0228,944.2076,926.3923,908.5771
False,0.0,Курская область,2,False,18000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,0.0,Республика Алтай,1,False,25000.0,25000.0,4749.0502,2344.5311,2184.5631,1184.763,1154.769,1044.791,1024.795,699.86,604.879,504.899,474.905,464.907,459.908,454.909,449.91,444.911,414.917,409.918,399.92,394.921,384.923,369.926,369.926,359.928,309.938,294.941,294.941,289.942,289.942,284.943,284.943,274.945,274.945,269.946,264.947,259.948,254.949
False,0.0,Чеченская Республика,1,False,20000.0,20000.0,3799.2402,1875.6249,1747.6505,947.8104,923.8152,835.8328,819.836,559.888,483.9032,403.9192,379.924,371.9256,367.9264,363.9272,359.928,355.9288,331.9336,327.9344,319.936,315.9368,307.9384,295.9408,295.9408,287.9424,247.9504,235.9528,235.9528,231.9536,231.9536,227.9544,227.9544,219.956,219.956,215.9568,211.9576,207.9584,203.9592
False,0.0,Республика Хакасия,1,False,25000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,0.0,Республика Тыва,1,False,18000.0,18000.0,3419.3161,1688.0624,1572.8854,853.0294,831.4337,752.2496,737.8524,503.8992,435.5129,363.5273,341.9316,334.7331,331.1338,327.5345,323.9352,320.3359,298.7403,295.141,287.9424,284.3431,277.1446,266.3467,266.3467,259.1482,223.1554,212.3575,212.3575,208.7582,208.7582,205.159,205.159,197.9604,197.9604,194.3611,190.7618,187.1626,183.5633
False,0.0,Республика Тыва,1,True,18000.0,18000.0,3419.3161,1688.0624,1572.8854,853.0294,831.4337,752.2496,737.8524,503.8992,435.5129,363.5273,341.9316,334.7331,331.1338,327.5345,323.9352,320.3359,298.7403,295.141,287.9424,284.3431,277.1446,266.3467,266.3467,259.1482,223.1554,212.3575,212.3575,208.7582,208.7582,205.159,205.159,197.9604,197.9604,194.3611,190.7618,187.1626,183.5633
False,0.0,Нижегородская область,0,False,15000.0,83500.0,15861.8276,7830.7339,7296.4407,3957.1086,3856.9286,3489.6021,3422.8154,2337.5325,2020.2959,1686.3627,1586.1828,1552.7894,1536.0928,1519.3961,1502.6995,1486.0028,1385.8228,1369.1262,1335.7329,1319.0362,1285.6429,1235.5529,1235.5529,1202.1596,1035.193,985.103,985.103,968.4063,968.4063,951.7097,951.7097,918.3163,918.3163,901.6197,884.923,868.2264,851.5297
False,0.0,Пермский край,1,False,15000.0,80000.0,15196.9606,7502.4995,6990.6019,3791.2418,3695.2609,3343.3313,3279.3441,2239.5521,1935.6129,1615.6769,1519.6961,1487.7025,1471.7057,1455.7089,1439.7121,1423.7153,1327.7345,1311.7377,1279.7441,1263.7473,1231.7536,1183.7632,1183.7632,1151.7696,991.8016,943.8112,943.8112,927.8144,927.8144,911.8176,911.8176,879.824,879.824,863.8272,847.8304,831.8336,815.8368
False,0.0,Краснодарский край,0,False,15000.0,53200.0,10105.9788,4989.1622,4648.7502,2521.1758,2457.3485,2223.3153,2180.7638,1489.3021,1287.1826,1074.4251,1010.5979,989.3221,978.6843,968.0464,957.4085,946.7706,882.9434,872.3055,851.0298,840.3919,819.1162,787.2026,787.2026,765.9268,659.5481,627.6345,627.6345,616.9966,616.9966,606.3587,606.3587,585.083,585.083,574.4451,563.8072,553.1694,542.5315
False,0.0,Краснодарский край,0,True,16242.0,30000.0,5698.8602,2813.4373,2621.4757,1421.7157,1385.7229,1253.7493,1229.754,839.832,725.8548,605.8788,569.886,557.8884,551.8896,545.8908,539.892,533.8932,497.9004,491.9016,479.904,473.9052,461.9076,443.9112,443.9112,431.9136,371.9256,353.9292,353.9292,347.9304,347.9304,341.9316,341.9316,329.934,329.934,323.9352,317.9364,311.9376,305.9388
False,0.0,Иркутская область,1,False,20000.0,70000.0,13297.3405,6564.6871,6116.7766,3317.3365,3233.3533,2925.4149,2869.4261,1959.6081,1693.6613,1413.7173,1329.7341,1301.7397,1287.7425,1273.7453,1259.7481,1245.7508,1161.7676,1147.7704,1119.776,1105.7788,1077.7844,1035.7928,1035.7928,1007.7984,867.8264,825.8348,825.8348,811.8376,811.8376,797.8404,797.8404,769.846,769.846,755.8488,741.8516,727.8544,713.8572
False,0.0,Иркутская область,1,True,35000.0,35000.0,6648.6703,3282.3435,3058.3883,1658.6683,1616.6767,1462.7075,1434.7131,979.804,846.8306,706.8586,664.867,650.8698,643.8712,636.8726,629.874,622.8754,580.8838,573.8852,559.888,552.8894,538.8922,517.8964,517.8964,503.8992,433.9132,412.9174,412.9174,405.9188,405.9188,398.9202,398.9202,384.923,384.923,377.9244,370.9258,363.9272,356.9286
False,0.0,Свердловская область,0,False,15000.0,60000.0,11397.7205,5626.8746,5242.9514,2843.4313,2771.4457,2507.4985,2459.5081,1679.6641,1451.7097,1211.7576,1139.772,1115.7768,1103.7792,1091.7816,1079.784,1067.7864,995.8008,983.8032,959.808,947.8104,923.8152,887.8224,887.8224,863.8272,743.8512,707.8584,707.8584,695.8608,695.8608,683.8632,683.8632,659.868,659.868,647.8704,635.8728,623.8752,611.8776
False,0.0,Свердловская область,0,True,25000.0,30000.0,5698.8602,2813.4373,2621.4757,1421.7157,1385.7229,1253.7493,1229.754,839.832,725.8548,605.8788,569.886,557.8884,551.8896,545.8908,539.892,533.8932,497.9004,491.9016,479.904,473.9052,461.9076,443.9112,443.9112,431.9136,371.9256,353.9292,353.9292,347.9304,347.9304,341.9316,341.9316,329.934,329.934,323.9352,317.9364,311.9376,305.9388
False,0.0,Саратовская область,2,False,15000.0,49000.0,9308.1384,4595.2809,4281.7437,2322.1356,2263.3473,2047.7904,2008.5983,1371.7257,1185.5629,989.6021,930.8138,911.2178,901.4197,891.6217,881.8236,872.0256,813.2374,803.4393,783.8432,774.0452,754.4491,725.055,725.055,705.4589,607.4785,578.0844,578.0844,568.2863,568.2863,558.4883,558.4883,538.8922,538.8922,529.0942,519.2961,509.4981,499.7001
False,0.0,Саратовская область,2,True,20000.0,30000.0,5698.8602,2813.4373,2621.4757,1421.7157,1385.7229,1253.7493,1229.754,839.832,725.8548,605.8788,569.886,557.8884,551.8896,545.8908,539.892,533.8932,497.9004,491.9016,479.904,473.9052,461.9076,443.9112,443.9112,431.9136,371.9256,353.9292,353.9292,347.9304,347.9304,341.9316,341.9316,329.934,329.934,323.9352,317.9364,311.9376,305.9388
False,0.0,Новосибирская область,0,False,20000.0,70000.0,13297.3405,6564.6871,6116.7766,3317.3365,3233.3533,2925.4149,2869.4261,1959.6081,1693.6613,1413.7173,1329.7341,1301.7397,1287.7425,1273.7453,1259.7481,1245.7508,1161.7676,1147.7704,1119.776,1105.7788,1077.7844,1035.7928,1035.7928,1007.7984,867.8264,825.8348,825.8348,811.8376,811.8376,797.8404,797.8404,769.846,769.846,755.8488,741.8516,727.8544,713.8572
False,0.0,Республика Татарстан,0,False,15000.0,70000.0,13297.3405,6564.6871,6116.7766,3317.3365,3233.3533,2925.4149,2869.4261,1959.6081,1693.6613,1413.7173,1329.7341,1301.7397,1287.7425,1273.7453,1259.7481,1245.7508,1161.7676,1147.7704,1119.776,1105.7788,1077.7844,1035.7928,1035.7928,1007.7984,867.8264,825.8348,825.8348,811.8376,811.8376,797.8404,797.8404,769.846,769.846,755.8488,741.8516,727.8544,713.8572
False,0.0,Республика Татарстан,0,True,24125.0,26000.0,4939.0122,2438.3123,2271.9456,1232.1536,1200.9598,1086.5827,1065.7868,727.8544,629.0742,525.095,493.9012,483.5033,478.3043,473.1054,467.9064,462.7075,431.5137,426.3147,415.9168,410.7179,400.3199,384.7231,384.7231,374.3251,322.3355,306.7387,306.7387,301.5397,301.5397,296.3407,296.3407,285.9428,285.9428,280.7439,275.5449,270.3459,265.147
False,0.0,Тверская область,1,False,20160.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
False,0.0,Тверская область,1,True,20000.0,20000.0,3799.2402,1875.6249,1747.6505,947.8104,923.8152,835.8328,819.836,559.888,483.9032,403.9192,379.924,371.9256,367.9264,363.9272,359.928,355.9288,331.9336,327.9344,319.936,315.9368,307.9384,295.9408,295.9408,287.9424,247.9504,235.9528,235.9528,231.9536,231.9536,227.9544,227.9544,219.956,219.956,215.9568,211.9576,207.9584,203.9592
False,0.0,Красноярский край,1,False,20000.0,70000.0,13297.3405,6564.6871,6116.7766,3317.3365,3233.3533,2925.4149,2869.4261,1959.6081,1693.6613,1413.7173,1329.7341,1301.7397,1287.7425,1273.7453,1259.7481,1245.7508,1161.7676,1147.7704,1119.776,1105.7788,1077.7844,1035.7928,1035.7928,1007.7984,867.8264,825.8348,825.8348,811.8376,811.8376,797.8404,797.8404,769.846,769.846,755.8488,741.8516,727.8544,713.8572
False,0.0,Красноярский край,1,True,30000.0,35000.0,6648.6703,3282.3435,3058.3883,1658.6683,1616.6767,1462.7075,1434.7131,979.804,846.8306,706.8586,664.867,650.8698,643.8712,636.8726,629.874,622.8754,580.8838,573.8852,559.888,552.8894,538.8922,517.8964,517.8964,503.8992,433.9132,412.9174,412.9174,405.9188,405.9188,398.9202,398.9202,384.923,384.923,377.9244,370.9258,363.9272,356.9286
False,0.0,Ханты-Мансийский автономный округ — Югра,1,False,20000.0,60000.0,11397.7205,5626.8746,5242.9514,2843.4313,2771.4457,2507.4985,2459.5081,1679.6641,1451.7097,1211.7576,1139.772,1115.7768,1103.7792,1091.7816,1079.784,1067.7864,995.8008,983.8032,959.808,947.8104,923.8152,887.8224,887.8224,863.8272,743.8512,707.8584,707.8584,695.8608,695.8608,683.8632,683.8632,659.868,659.868,647.8704,635.8728,623.8752,611.8776
False,0.0,Хабаровский край,1,False,20000.0,60000.0,11397.7205,5626.8746,5242.9514,2843.4313,2771.4457,2507.4985,2459.5081,1679.6641,1451.7097,1211.7576,1139.772,1115.7768,1103.7792,1091.7816,1079.784,1067.7864,995.8008,983.8032,959.808,947.8104,923.8152,887.8224,887.8224,863.8272,743.8512,707.8584,707.8584,695.8608,695.8608,683.8632,683.8632,659.868,659.868,647.8704,635.8728,623.8752,611.8776
False,0.0,Ленинградская область,1,False,15000.0,150000.0,28494.3011,14067.1866,13107.3785,7108.5783,6928.6143,6268.7463,6148.7702,4199.1602,3629.2741,3029.3941,2849.4301,2789.4421,2759.4481,2729.4541,2699.4601,2669.4661,2489.5021,2459.5081,2399.5201,2369.5261,2309.5381,2219.5561,2219.5561,2159.5681,1859.6281,1769.6461,1769.6461,1739.6521,1739.6521,1709.6581,1709.6581,1649.6701,1649.6701,1619.6761,1589.6821,1559.6881,1529.6941
False,0.0,Омская область,1,False,20000.0,45000.0,8548.2903,4220.156,3932.2136,2132.5735,2078.5843,1880.6239,1844.6311,1259.7481,1088.7822,908.8182,854.829,836.8326,827.8344,818.8362,809.838,800.8398,746.8506,737.8524,719.856,710.8578,692.8614,665.8668,665.8668,647.8704,557.8884,530.8938,530.8938,521.8956,521.8956,512.8974,512.8974,494.901,494.901,485.9028,476.9046,467.9064,458.9082
False,0.0,Омская область,1,True,25000.0,25000.0,4749.0502,2344.5311,2184.5631,1184.763,1154.769,1044.791,1024.795,699.86,604.879,504.899,474.905,464.907,459.908,454.909,449.91,444.911,414.917,409.918,399.92,394.921,384.923,369.926,369.926,359.928,309.938,294.941,294.941,289.942,289.942,284.943,284.943,274.945,274.945,269.946,264.947,259.948,254.949
False,0.0,Город федерального значения Севастополь,1,False,20000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
False,0.0,Мурманская область,1,False,23000.0,55000.0,10447.9104,5157.9684,4806.0388,2606.4787,2540.4919,2298.5403,2254.5491,1539.6921,1330.7339,1110.7778,1044.791,1022.7954,1011.7976,1000.7998,989.802,978.8042,912.8174,901.8196,879.824,868.8262,846.8306,813.8372,813.8372,791.8416,681.8636,648.8702,648.8702,637.8724,637.8724,626.8746,626.8746,604.879,604.879,593.8812,582.8834,571.8856,560.8878
