is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)","(АГП) Соблюдение федеральных норм, правил и требований (6240_30)",(АГП) Управление автовышкой и автогидроподъемником (4336_30),(АГП) Выполнение ежесменного технического обслуживания (4338_30),Выполнение ремонтных работ (ОПТ) (8285_36),(АГП) Обслуживание и ремонт (3691_30),"(стропальщик) Строительные, строительно-монтажные, и монтажные работы (2876_30)",(АГП) Выявление и устранение неисправностей (4337_30),(АГП) Организация подъема и перемещения людей на высоту. (8430_30),(АГП) Знание устройства и принципа работы АГП (8450_30),(АГП) Управление машинами и механизмами различного типа и назначения (6030_30),(АГП) Ведение путевой документации (4316_30),(АГП) Соблюдать требования правил дорожного движения (4314_30),(АГП) Техническое обслуживание и проведение профилактического ремонта автовышки и автогидроподъемника (4687_30),(АГП) Выполнение работ по ежесменному техническому обслуживанию транспортного средства (автомобиля) (8459_30),"(АГП) Выполнение производственных заданий, заявок, распоряжений, поручений (4341_30)",(крановщик) Управление автомобильным краном (5200_30),(АГП) Ведение первичной технической документации (8447_30),(АГП) Знание федеральных норм и правил (5867_30),Целеустремленность (СК) (588_4),Стрессоустойчивость (СК) (601_4),"(АГП) Знание устройства, и правил эксплуатации (5870_30)","Саморазвитие, обучаемость (СК) (604_4)"
True,2.0,Республика Крым,1,False,110000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Орловская область,1,False,70000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Мурманская область,1,False,61200.0,120000.0,31079.2291,15713.0621,10496.788,7464.6681,5717.3448,4869.379,4702.3555,3944.3255,3815.8458,3815.8458,3494.6467,2595.2891,2479.6574,2235.546,2171.3062,2042.8266,2042.8266,1850.1071,1850.1071,1721.6274,1605.9957,1567.4518,1387.5803,1336.1884
True,2.0,Вологодская область,1,False,85000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Амурская область,1,False,85000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Алтайский край,2,False,85000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Ханты-Мансийский автономный округ — Югра,1,False,59000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Калининградская область,1,False,110000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Курская область,2,False,90000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Тверская область,1,False,90000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Город федерального значения Севастополь,1,False,110000.0,120000.0,31079.2291,15713.0621,10496.788,7464.6681,5717.3448,4869.379,4702.3555,3944.3255,3815.8458,3815.8458,3494.6467,2595.2891,2479.6574,2235.546,2171.3062,2042.8266,2042.8266,1850.1071,1850.1071,1721.6274,1605.9957,1567.4518,1387.5803,1336.1884
True,2.0,Рязанская область,1,False,70000.0,139000.0,36000.1071,18200.9636,12158.7794,8646.5739,6622.591,5640.364,5446.8951,4568.8437,4420.0214,4420.0214,4047.9657,3006.2099,2872.2698,2589.5075,2515.0964,2366.2741,2366.2741,2143.0407,2143.0407,1994.2184,1860.2784,1815.6317,1607.2805,1547.7516
True,2.0,Смоленская область,1,False,105000.0,139000.0,36000.1071,18200.9636,12158.7794,8646.5739,6622.591,5640.364,5446.8951,4568.8437,4420.0214,4420.0214,4047.9657,3006.2099,2872.2698,2589.5075,2515.0964,2366.2741,2366.2741,2143.0407,2143.0407,1994.2184,1860.2784,1815.6317,1607.2805,1547.7516
True,2.0,Пензенская область,1,False,70000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Липецкая область,1,False,90000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Псковская область,1,False,80000.0,132000.0,34187.152,17284.3683,11546.4668,8211.1349,6289.0792,5356.3169,5172.591,4338.758,4197.4304,4197.4304,3844.1113,2854.818,2727.6231,2459.1006,2388.4368,2247.1092,2247.1092,2035.1178,2035.1178,1893.7901,1766.5953,1724.197,1526.3383,1469.8073
True,2.0,Хабаровский край,1,False,95000.0,180000.0,46618.8437,23569.5931,15745.182,11197.0021,8576.0171,7304.0685,7053.5332,5916.4882,5723.7687,5723.7687,5241.97,3892.9336,3719.4861,3353.3191,3256.9593,3064.2398,3064.2398,2775.1606,2775.1606,2582.4411,2408.9936,2351.1777,2081.3704,2004.2827
True,2.0,Архангельская область,1,False,85000.0,132000.0,34187.152,17284.3683,11546.4668,8211.1349,6289.0792,5356.3169,5172.591,4338.758,4197.4304,4197.4304,3844.1113,2854.818,2727.6231,2459.1006,2388.4368,2247.1092,2247.1092,2035.1178,2035.1178,1893.7901,1766.5953,1724.197,1526.3383,1469.8073
True,2.0,Республика Саха (Якутия),1,False,38580.0,132000.0,34187.152,17284.3683,11546.4668,8211.1349,6289.0792,5356.3169,5172.591,4338.758,4197.4304,4197.4304,3844.1113,2854.818,2727.6231,2459.1006,2388.4368,2247.1092,2247.1092,2035.1178,2035.1178,1893.7901,1766.5953,1724.197,1526.3383,1469.8073
True,2.0,Омская область,1,False,54750.0,143014.0,37039.7073,18726.5655,12509.897,8896.267,6813.8362,5803.2448,5604.1889,4700.7814,4547.6615,4547.6615,4164.8617,3093.0223,2955.2143,2664.2865,2587.7266,2434.6066,2434.6066,2204.9268,2204.9268,2051.8069,1913.9989,1868.063,1653.6951,1592.4471
True,2.0,Сахалинская область,1,False,110000.0,132000.0,34187.152,17284.3683,11546.4668,8211.1349,6289.0792,5356.3169,5172.591,4338.758,4197.4304,4197.4304,3844.1113,2854.818,2727.6231,2459.1006,2388.4368,2247.1092,2247.1092,2035.1178,2035.1178,1893.7901,1766.5953,1724.197,1526.3383,1469.8073
True,2.0,Курганская область,1,False,80000.0,132000.0,34187.152,17284.3683,11546.4668,8211.1349,6289.0792,5356.3169,5172.591,4338.758,4197.4304,4197.4304,3844.1113,2854.818,2727.6231,2459.1006,2388.4368,2247.1092,2247.1092,2035.1178,2035.1178,1893.7901,1766.5953,1724.197,1526.3383,1469.8073
True,2.0,Ивановская область,1,False,95000.0,132000.0,34187.152,17284.3683,11546.4668,8211.1349,6289.0792,5356.3169,5172.591,4338.758,4197.4304,4197.4304,3844.1113,2854.818,2727.6231,2459.1006,2388.4368,2247.1092,2247.1092,2035.1178,2035.1178,1893.7901,1766.5953,1724.197,1526.3383,1469.8073
True,2.0,Камчатский край,1,False,107500.0,132000.0,34187.152,17284.3683,11546.4668,8211.1349,6289.0792,5356.3169,5172.591,4338.758,4197.4304,4197.4304,3844.1113,2854.818,2727.6231,2459.1006,2388.4368,2247.1092,2247.1092,2035.1178,2035.1178,1893.7901,1766.5953,1724.197,1526.3383,1469.8073
True,2.0,Забайкальский край,1,False,85000.0,132000.0,34187.152,17284.3683,11546.4668,8211.1349,6289.0792,5356.3169,5172.591,4338.758,4197.4304,4197.4304,3844.1113,2854.818,2727.6231,2459.1006,2388.4368,2247.1092,2247.1092,2035.1178,2035.1178,1893.7901,1766.5953,1724.197,1526.3383,1469.8073
True,2.0,Приморский край,1,False,85000.0,132000.0,34187.152,17284.3683,11546.4668,8211.1349,6289.0792,5356.3169,5172.591,4338.758,4197.4304,4197.4304,3844.1113,2854.818,2727.6231,2459.1006,2388.4368,2247.1092,2247.1092,2035.1178,2035.1178,1893.7901,1766.5953,1724.197,1526.3383,1469.8073
True,2.0,Астраханская область,1,False,90000.0,132000.0,34187.152,17284.3683,11546.4668,8211.1349,6289.0792,5356.3169,5172.591,4338.758,4197.4304,4197.4304,3844.1113,2854.818,2727.6231,2459.1006,2388.4368,2247.1092,2247.1092,2035.1178,2035.1178,1893.7901,1766.5953,1724.197,1526.3383,1469.8073
True,2.0,Карачаево-Черкесская Республика,1,False,95000.0,120000.0,31079.2291,15713.0621,10496.788,7464.6681,5717.3448,4869.379,4702.3555,3944.3255,3815.8458,3815.8458,3494.6467,2595.2891,2479.6574,2235.546,2171.3062,2042.8266,2042.8266,1850.1071,1850.1071,1721.6274,1605.9957,1567.4518,1387.5803,1336.1884
True,2.0,Республика Бурятия,1,False,95000.0,132000.0,34187.152,17284.3683,11546.4668,8211.1349,6289.0792,5356.3169,5172.591,4338.758,4197.4304,4197.4304,3844.1113,2854.818,2727.6231,2459.1006,2388.4368,2247.1092,2247.1092,2035.1178,2035.1178,1893.7901,1766.5953,1724.197,1526.3383,1469.8073
True,2.0,Магаданская область,1,False,54750.0,132000.0,34187.152,17284.3683,11546.4668,8211.1349,6289.0792,5356.3169,5172.591,4338.758,4197.4304,4197.4304,3844.1113,2854.818,2727.6231,2459.1006,2388.4368,2247.1092,2247.1092,2035.1178,2035.1178,1893.7901,1766.5953,1724.197,1526.3383,1469.8073
True,2.0,Владимирская область,1,False,95000.0,132000.0,34187.152,17284.3683,11546.4668,8211.1349,6289.0792,5356.3169,5172.591,4338.758,4197.4304,4197.4304,3844.1113,2854.818,2727.6231,2459.1006,2388.4368,2247.1092,2247.1092,2035.1178,2035.1178,1893.7901,1766.5953,1724.197,1526.3383,1469.8073
True,2.0,Республика Марий Эл,1,False,54750.0,132000.0,34187.152,17284.3683,11546.4668,8211.1349,6289.0792,5356.3169,5172.591,4338.758,4197.4304,4197.4304,3844.1113,2854.818,2727.6231,2459.1006,2388.4368,2247.1092,2247.1092,2035.1178,2035.1178,1893.7901,1766.5953,1724.197,1526.3383,1469.8073
True,2.0,Республика Адыгея,1,False,95000.0,139000.0,36000.1071,18200.9636,12158.7794,8646.5739,6622.591,5640.364,5446.8951,4568.8437,4420.0214,4420.0214,4047.9657,3006.2099,2872.2698,2589.5075,2515.0964,2366.2741,2366.2741,2143.0407,2143.0407,1994.2184,1860.2784,1815.6317,1607.2805,1547.7516
True,2.0,Костромская область,1,False,95000.0,132000.0,34187.152,17284.3683,11546.4668,8211.1349,6289.0792,5356.3169,5172.591,4338.758,4197.4304,4197.4304,3844.1113,2854.818,2727.6231,2459.1006,2388.4368,2247.1092,2247.1092,2035.1178,2035.1178,1893.7901,1766.5953,1724.197,1526.3383,1469.8073
True,2.0,Кабардино-Балкарская Республика,1,False,120000.0,120000.0,31079.2291,15713.0621,10496.788,7464.6681,5717.3448,4869.379,4702.3555,3944.3255,3815.8458,3815.8458,3494.6467,2595.2891,2479.6574,2235.546,2171.3062,2042.8266,2042.8266,1850.1071,1850.1071,1721.6274,1605.9957,1567.4518,1387.5803,1336.1884
True,2.0,Новгородская область,1,False,95000.0,132000.0,34187.152,17284.3683,11546.4668,8211.1349,6289.0792,5356.3169,5172.591,4338.758,4197.4304,4197.4304,3844.1113,2854.818,2727.6231,2459.1006,2388.4368,2247.1092,2247.1092,2035.1178,2035.1178,1893.7901,1766.5953,1724.197,1526.3383,1469.8073
True,2.0,Республика Тыва,1,False,110000.0,140000.0,36259.1006,18331.9058,12246.2527,8708.7794,6670.2355,5680.9422,5486.0814,4601.7131,4451.8201,4451.8201,4077.0878,3027.8373,2892.9336,2608.137,2533.1906,2383.2976,2383.2976,2158.4582,2158.4582,2008.5653,1873.6617,1828.6938,1618.8437,1558.8865
True,2.0,Республика Калмыкия,1,False,120000.0,140000.0,36259.1006,18331.9058,12246.2527,8708.7794,6670.2355,5680.9422,5486.0814,4601.7131,4451.8201,4451.8201,4077.0878,3027.8373,2892.9336,2608.137,2533.1906,2383.2976,2383.2976,2158.4582,2158.4582,2008.5653,1873.6617,1828.6938,1618.8437,1558.8865
True,2.0,Республика Дагестан,1,False,110000.0,140000.0,36259.1006,18331.9058,12246.2527,8708.7794,6670.2355,5680.9422,5486.0814,4601.7131,4451.8201,4451.8201,4077.0878,3027.8373,2892.9336,2608.137,2533.1906,2383.2976,2383.2976,2158.4582,2158.4582,2008.5653,1873.6617,1828.6938,1618.8437,1558.8865
True,2.0,Еврейская автономная область,1,False,110000.0,140000.0,36259.1006,18331.9058,12246.2527,8708.7794,6670.2355,5680.9422,5486.0814,4601.7131,4451.8201,4451.8201,4077.0878,3027.8373,2892.9336,2608.137,2533.1906,2383.2976,2383.2976,2158.4582,2158.4582,2008.5653,1873.6617,1828.6938,1618.8437,1558.8865
True,2.0,Чеченская Республика,1,False,120000.0,140000.0,36259.1006,18331.9058,12246.2527,8708.7794,6670.2355,5680.9422,5486.0814,4601.7131,4451.8201,4451.8201,4077.0878,3027.8373,2892.9336,2608.137,2533.1906,2383.2976,2383.2976,2158.4582,2158.4582,2008.5653,1873.6617,1828.6938,1618.8437,1558.8865
True,2.0,Республика Ингушетия,1,False,110000.0,140000.0,36259.1006,18331.9058,12246.2527,8708.7794,6670.2355,5680.9422,5486.0814,4601.7131,4451.8201,4451.8201,4077.0878,3027.8373,2892.9336,2608.137,2533.1906,2383.2976,2383.2976,2158.4582,2158.4582,2008.5653,1873.6617,1828.6938,1618.8437,1558.8865
True,2.0,Республика Алтай,1,False,90000.0,140000.0,36259.1006,18331.9058,12246.2527,8708.7794,6670.2355,5680.9422,5486.0814,4601.7131,4451.8201,4451.8201,4077.0878,3027.8373,2892.9336,2608.137,2533.1906,2383.2976,2383.2976,2158.4582,2158.4582,2008.5653,1873.6617,1828.6938,1618.8437,1558.8865
True,2.0,Чукотский автономный округ,1,False,120000.0,130000.0,33669.1649,17022.4839,11371.5203,8086.7238,6193.7901,5275.1606,5094.2184,4273.0193,4133.833,4133.833,3785.8672,2811.5632,2686.2955,2421.8415,2352.2484,2213.0621,2213.0621,2004.2827,2004.2827,1865.0964,1739.8287,1698.0728,1503.212,1447.5375
