is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,ЖКХс Ремонт и обслуживание сантехнических и теплотехнических систем и  оборудования (6084_29),Дисциплинированность (СК) (593_4),Высокая работоспособность (СК) (586_4),ЖКХс Осуществление сантехнических работ (8067_29),"Ответственность , добросовестность (СК) (614_4)",Выполнение ремонтных работ (ОПТ) (8285_36),Аккуратность (СК) (575_4),"ЖКХс ремонт инженерных систем (отопление, водоснабжение, канализация) и оборудования (8271_29)","ЖКХс Монтаж, установка, ремонт, замена оборудования сан-узлов (8120_29)","Личные установки и ценности, мировоззрение (2043_4)","ЖКХс Монтаж, установка, замена, ремонт и техническое обслуживание различных типов смесителей (8117_29)",ЖКХс Ремонт и техническое обслуживание сантехнического и теплотехнического оборудования (6094_29),ЖКХс Опыт выполнения сантехнических работ (8081_29),"ЖКХс Монтаж, установка, замена/ремонт радиаторов отопления (8115_29)",ЖКХ фразы слишком широкой формулировки по монтажу сантехнических систем (2523_29),Выполнение монтажных/демонтажных работ (ОПТ) (8301_36),ЖКХи Снятие и обработка показаний приборов учета (2887_29),ЖКХс Выполнение сантехнических и теплотехнических работ (6069_29),Чтение схем/чертежей (ОПТ) (3032_36),ЖКХ Знание инженерных систем зданий и сооружений (2565_29),ЖКХс Монтаж сантехнических и теплотехнических систем и оборудования (6085_29),"ЖКХ Подготовка данных, составление и ведение отчетности (2905_29)",Пунктуальность (СК) (612_4),"ЖКХс ремонт и обслуживание внутренних инженерных систем (отопление, водоснабжение, канализация) и оборудования (2656_29)",ЖКХ Монтаж ГВС и ХВС (2524_29),ЖКХс ремонт наружных и внутренних инженерных систем и оборудования (8272_29),Коммуникабельность (СК) (617_4),ЖКХа техническое обслуживание электротехнического оборудования (2792_29),Выполнение поручений руководителя (ОПТ) (3036_36),ЖКХсс монтаж/демонтаж трубопроводов из различных материалов (8366_29),"ЖКХс общие фразы по обслуживанию, ремонту, сборке  различных деталей, узлов и оборудования (8281_29)",ЖКХ Монтаж систем отопления (2525_29),ЖКХс знать сантехнические работы (8072_29),ЖКХс Ремонт и техническое обслуживание систем  отопления и ГВС (8279_29),ЖКХ Монтаж канализации (2527_29),Нравственность (СК) (622_4),"ЖКХс Монтаж, установка, замена, настройка и испытание сантехнических систем (8091_29)",Внимательность (СК) (536_4),ЖКХс Монтаж систем  отопления и ГВС (8116_29),Стрессоустойчивость (СК) (601_4),Трудолюбие (СК) (597_4),"Саморазвитие, обучаемость (СК) (604_4)","ЖКХс Монтаж, установка, замена и ремонт различных типов унитаза (8123_29)"
False,0.0,Ивановская область,1,False,35000.0,35000.0,2476.6523,2335.2191,2212.6437,1939.2062,1932.9203,1892.0618,1624.9102,1606.0524,1430.0467,1404.903,1219.4684,1181.7529,955.4598,867.4569,770.0251,735.4526,713.4519,634.8779,625.449,587.7335,565.7328,518.5884,509.1595,509.1595,468.301,440.0144,414.8707,405.4418,364.5833,352.0115,339.4397,326.8678,320.5819,292.2953,264.0086,251.4368,245.1509,229.4361,226.2931,220.0072,207.4353,198.0065,185.4346
False,0.0,Новгородская область,1,False,25000.0,35000.0,2476.6523,2335.2191,2212.6437,1939.2062,1932.9203,1892.0618,1624.9102,1606.0524,1430.0467,1404.903,1219.4684,1181.7529,955.4598,867.4569,770.0251,735.4526,713.4519,634.8779,625.449,587.7335,565.7328,518.5884,509.1595,509.1595,468.301,440.0144,414.8707,405.4418,364.5833,352.0115,339.4397,326.8678,320.5819,292.2953,264.0086,251.4368,245.1509,229.4361,226.2931,220.0072,207.4353,198.0065,185.4346
False,0.0,Архангельская область,1,False,25000.0,35000.0,2476.6523,2335.2191,2212.6437,1939.2062,1932.9203,1892.0618,1624.9102,1606.0524,1430.0467,1404.903,1219.4684,1181.7529,955.4598,867.4569,770.0251,735.4526,713.4519,634.8779,625.449,587.7335,565.7328,518.5884,509.1595,509.1595,468.301,440.0144,414.8707,405.4418,364.5833,352.0115,339.4397,326.8678,320.5819,292.2953,264.0086,251.4368,245.1509,229.4361,226.2931,220.0072,207.4353,198.0065,185.4346
False,0.0,Город федерального значения Москва,0,False,40000.0,97500.0,6899.2457,6505.2532,6163.7931,5402.0744,5384.5636,5270.7435,4526.5356,4474.0032,3983.7015,3913.6584,3397.0905,3292.0259,2661.6379,2416.4871,2145.07,2048.7608,1987.4731,1768.5884,1742.3222,1637.2575,1575.9698,1444.639,1418.3728,1418.3728,1304.5528,1225.7543,1155.7112,1129.445,1015.625,980.6034,945.5819,910.5603,893.0496,814.2511,735.4526,700.431,682.9203,639.1433,630.3879,612.8772,577.8556,551.5894,516.5679
False,0.0,Ямало-Ненецкий автономный округ,1,False,50000.0,50000.0,3538.0747,3336.0273,3160.9195,2770.2945,2761.3147,2702.9454,2321.3003,2294.3606,2042.9239,2007.0043,1742.0977,1688.2184,1364.9425,1239.2241,1100.0359,1050.6466,1019.217,906.9684,893.4986,839.6193,808.1897,740.8405,727.3707,727.3707,669.0014,628.592,592.6724,579.2026,520.8333,502.8736,484.9138,466.954,457.9741,417.5647,377.1552,359.1954,350.2155,327.7658,323.2759,314.296,296.3362,282.8664,264.9066
False,0.0,Республика Саха (Якутия),1,False,50000.0,82730.0,5854.0984,5519.7908,5230.0575,4583.7293,4568.8712,4472.2935,3840.8235,3796.2491,3380.2218,3320.7893,2882.4749,2793.3261,2258.4339,2050.4203,1820.1194,1738.3998,1686.3964,1500.6699,1478.3827,1389.234,1337.2306,1225.7947,1203.5075,1203.5075,1106.9298,1040.0682,980.6358,958.3486,861.7708,832.0546,802.3384,772.6221,757.764,690.9025,624.0409,594.3247,579.4666,542.3213,534.8922,520.0341,490.3179,468.0307,438.3145
False,0.0,Камчатский край,1,False,30000.0,30000.0,2122.8448,2001.6164,1896.5517,1662.1767,1656.7888,1621.7672,1392.7802,1376.6164,1225.7543,1204.2026,1045.2586,1012.931,818.9655,743.5345,660.0216,630.3879,611.5302,544.181,536.0991,503.7716,484.9138,444.5043,436.4224,436.4224,401.4009,377.1552,355.6034,347.5216,312.5,301.7241,290.9483,280.1724,274.7845,250.5388,226.2931,215.5172,210.1293,196.6595,193.9655,188.5776,177.8017,169.7198,158.944
False,0.0,Республика Коми,1,False,29000.0,50000.0,3538.0747,3336.0273,3160.9195,2770.2945,2761.3147,2702.9454,2321.3003,2294.3606,2042.9239,2007.0043,1742.0977,1688.2184,1364.9425,1239.2241,1100.0359,1050.6466,1019.217,906.9684,893.4986,839.6193,808.1897,740.8405,727.3707,727.3707,669.0014,628.592,592.6724,579.2026,520.8333,502.8736,484.9138,466.954,457.9741,417.5647,377.1552,359.1954,350.2155,327.7658,323.2759,314.296,296.3362,282.8664,264.9066
False,0.0,Республика Коми,1,True,30000.0,30000.0,2122.8448,2001.6164,1896.5517,1662.1767,1656.7888,1621.7672,1392.7802,1376.6164,1225.7543,1204.2026,1045.2586,1012.931,818.9655,743.5345,660.0216,630.3879,611.5302,544.181,536.0991,503.7716,484.9138,444.5043,436.4224,436.4224,401.4009,377.1552,355.6034,347.5216,312.5,301.7241,290.9483,280.1724,274.7845,250.5388,226.2931,215.5172,210.1293,196.6595,193.9655,188.5776,177.8017,169.7198,158.944
False,0.0,Забайкальский край,1,False,24501.0,30000.0,2122.8448,2001.6164,1896.5517,1662.1767,1656.7888,1621.7672,1392.7802,1376.6164,1225.7543,1204.2026,1045.2586,1012.931,818.9655,743.5345,660.0216,630.3879,611.5302,544.181,536.0991,503.7716,484.9138,444.5043,436.4224,436.4224,401.4009,377.1552,355.6034,347.5216,312.5,301.7241,290.9483,280.1724,274.7845,250.5388,226.2931,215.5172,210.1293,196.6595,193.9655,188.5776,177.8017,169.7198,158.944
False,0.0,Магаданская область,1,False,40000.0,40000.0,2830.4598,2668.8218,2528.7356,2216.2356,2209.0517,2162.3563,1857.0402,1835.4885,1634.3391,1605.6034,1393.6782,1350.5747,1091.954,991.3793,880.0287,840.5172,815.3736,725.5747,714.7989,671.6954,646.5517,592.6724,581.8966,581.8966,535.2011,502.8736,474.1379,463.3621,416.6667,402.2989,387.931,373.5632,366.3793,334.0517,301.7241,287.3563,280.1724,262.2126,258.6207,251.4368,237.069,226.2931,211.9253
False,0.0,Чеченская Республика,1,False,12868.0,12868.0,910.5589,858.56,813.4943,712.963,710.6519,695.63,597.4098,590.4767,525.7669,516.5226,448.3463,434.4799,351.2816,318.9267,283.1052,270.3944,262.3057,233.4174,229.9508,216.0844,207.9957,190.6627,187.1961,187.1961,172.1742,161.7744,152.5302,149.0636,134.0417,129.4195,124.7974,120.1753,117.8642,107.4644,97.0647,92.4425,90.1315,84.3538,83.1983,80.8872,76.2651,72.7985,68.1764
False,0.0,Республика Дагестан,1,False,27853.5,27853.5,1970.9553,1858.4007,1760.8534,1543.248,1538.2456,1505.7298,1293.1268,1278.1195,1138.0516,1118.0419,970.4704,940.4558,760.3685,690.3346,612.797,585.2837,567.7752,505.2449,497.7412,467.7267,450.2182,412.7,405.1964,405.1964,372.6806,350.1697,330.16,322.6564,290.1406,280.1358,270.1309,260.1261,255.1237,232.6127,210.1018,200.097,195.0946,182.5885,180.0873,175.0849,165.08,157.5764,147.5715
True,2.0,Краснодарский край,0,False,70000.0,70000.0,4953.3046,4670.4382,4425.2874,3878.4124,3865.8405,3784.1236,3249.8204,3212.1049,2860.0934,2809.806,2438.9368,2363.5057,1910.9195,1734.9138,1540.0503,1470.9052,1426.9037,1269.7557,1250.898,1175.467,1131.4655,1037.1767,1018.319,1018.319,936.602,880.0287,829.7414,810.8836,729.1667,704.023,678.8793,653.7356,641.1638,584.5905,528.0172,502.8736,490.3017,458.8721,452.5862,440.0144,414.8707,396.0129,370.8693
True,2.0,Самарская область,0,False,70000.0,70000.0,4953.3046,4670.4382,4425.2874,3878.4124,3865.8405,3784.1236,3249.8204,3212.1049,2860.0934,2809.806,2438.9368,2363.5057,1910.9195,1734.9138,1540.0503,1470.9052,1426.9037,1269.7557,1250.898,1175.467,1131.4655,1037.1767,1018.319,1018.319,936.602,880.0287,829.7414,810.8836,729.1667,704.023,678.8793,653.7356,641.1638,584.5905,528.0172,502.8736,490.3017,458.8721,452.5862,440.0144,414.8707,396.0129,370.8693
True,2.0,Вологодская область,1,False,47500.0,47500.0,3361.171,3169.2259,3002.8736,2631.7798,2623.2489,2567.7981,2205.2353,2179.6426,1940.7777,1906.6541,1654.9928,1603.8075,1296.6954,1177.2629,1045.0341,998.1142,968.2561,861.62,848.8236,797.6383,767.7802,703.7985,691.0022,691.0022,635.5514,597.1624,563.0388,550.2425,494.7917,477.7299,460.6681,443.6063,435.0754,396.6864,358.2974,341.2356,332.7047,311.3775,307.1121,298.5812,281.5194,268.7231,251.6613
True,2.0,Свердловская область,0,False,80000.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,2.0,Нижегородская область,0,False,80000.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,2.0,Рязанская область,1,False,80000.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,2.0,Иркутская область,1,False,25500.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,2.0,Республика Татарстан,0,False,80000.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,2.0,Алтайский край,2,False,70000.0,70000.0,4953.3046,4670.4382,4425.2874,3878.4124,3865.8405,3784.1236,3249.8204,3212.1049,2860.0934,2809.806,2438.9368,2363.5057,1910.9195,1734.9138,1540.0503,1470.9052,1426.9037,1269.7557,1250.898,1175.467,1131.4655,1037.1767,1018.319,1018.319,936.602,880.0287,829.7414,810.8836,729.1667,704.023,678.8793,653.7356,641.1638,584.5905,528.0172,502.8736,490.3017,458.8721,452.5862,440.0144,414.8707,396.0129,370.8693
True,2.0,Челябинская область,0,False,26250.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,2.0,Белгородская область,2,False,70000.0,70000.0,4953.3046,4670.4382,4425.2874,3878.4124,3865.8405,3784.1236,3249.8204,3212.1049,2860.0934,2809.806,2438.9368,2363.5057,1910.9195,1734.9138,1540.0503,1470.9052,1426.9037,1269.7557,1250.898,1175.467,1131.4655,1037.1767,1018.319,1018.319,936.602,880.0287,829.7414,810.8836,729.1667,704.023,678.8793,653.7356,641.1638,584.5905,528.0172,502.8736,490.3017,458.8721,452.5862,440.0144,414.8707,396.0129,370.8693
True,2.0,Курская область,2,False,70000.0,70000.0,4953.3046,4670.4382,4425.2874,3878.4124,3865.8405,3784.1236,3249.8204,3212.1049,2860.0934,2809.806,2438.9368,2363.5057,1910.9195,1734.9138,1540.0503,1470.9052,1426.9037,1269.7557,1250.898,1175.467,1131.4655,1037.1767,1018.319,1018.319,936.602,880.0287,829.7414,810.8836,729.1667,704.023,678.8793,653.7356,641.1638,584.5905,528.0172,502.8736,490.3017,458.8721,452.5862,440.0144,414.8707,396.0129,370.8693
True,2.0,Костромская область,1,False,70000.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,2.0,Ярославская область,1,False,70000.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,2.0,Ставропольский край,2,False,41000.0,41000.0,2901.2213,2735.5424,2591.954,2271.6415,2264.278,2216.4152,1903.4662,1881.3757,1675.1976,1645.7435,1428.5201,1384.3391,1119.2529,1016.1638,902.0295,861.5302,835.7579,743.7141,732.6688,688.4878,662.7155,607.4892,596.444,596.444,548.5812,515.4454,485.9914,474.9461,427.0833,412.3563,397.6293,382.9023,375.5388,342.403,309.2672,294.5402,287.1767,268.768,265.0862,257.7227,242.9957,231.9504,217.2234
True,2.0,Удмуртская Республика,1,False,80000.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,2.0,Республика Марий Эл,1,False,70000.0,70000.0,4953.3046,4670.4382,4425.2874,3878.4124,3865.8405,3784.1236,3249.8204,3212.1049,2860.0934,2809.806,2438.9368,2363.5057,1910.9195,1734.9138,1540.0503,1470.9052,1426.9037,1269.7557,1250.898,1175.467,1131.4655,1037.1767,1018.319,1018.319,936.602,880.0287,829.7414,810.8836,729.1667,704.023,678.8793,653.7356,641.1638,584.5905,528.0172,502.8736,490.3017,458.8721,452.5862,440.0144,414.8707,396.0129,370.8693
True,2.0,Владимирская область,1,False,80000.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,2.0,Кировская область,1,False,80000.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,2.0,Город федерального значения Санкт-Петербург,0,False,30000.0,87500.0,6191.6307,5838.0478,5531.6092,4848.0154,4832.3006,4730.1545,4062.2755,4015.1311,3575.1167,3512.2575,3048.671,2954.3822,2388.6494,2168.6422,1925.0629,1838.6315,1783.6297,1587.1947,1563.6225,1469.3337,1414.3319,1296.4709,1272.8987,1272.8987,1170.7525,1100.0359,1037.1767,1013.6045,911.4583,880.0287,848.5991,817.1695,801.4547,730.7381,660.0216,628.592,612.8772,573.5902,565.7328,550.018,518.5884,495.0162,463.5866
True,2.0,Московская область,2,False,40000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,2.0,Республика Башкортостан,0,False,87500.0,87500.0,6191.6307,5838.0478,5531.6092,4848.0154,4832.3006,4730.1545,4062.2755,4015.1311,3575.1167,3512.2575,3048.671,2954.3822,2388.6494,2168.6422,1925.0629,1838.6315,1783.6297,1587.1947,1563.6225,1469.3337,1414.3319,1296.4709,1272.8987,1272.8987,1170.7525,1100.0359,1037.1767,1013.6045,911.4583,880.0287,848.5991,817.1695,801.4547,730.7381,660.0216,628.592,612.8772,573.5902,565.7328,550.018,518.5884,495.0162,463.5866
True,2.0,Ульяновская область,1,False,60000.0,87500.0,6191.6307,5838.0478,5531.6092,4848.0154,4832.3006,4730.1545,4062.2755,4015.1311,3575.1167,3512.2575,3048.671,2954.3822,2388.6494,2168.6422,1925.0629,1838.6315,1783.6297,1587.1947,1563.6225,1469.3337,1414.3319,1296.4709,1272.8987,1272.8987,1170.7525,1100.0359,1037.1767,1013.6045,911.4583,880.0287,848.5991,817.1695,801.4547,730.7381,660.0216,628.592,612.8772,573.5902,565.7328,550.018,518.5884,495.0162,463.5866
True,2.0,Волгоградская область,2,False,60000.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,2.0,Воронежская область,2,False,60000.0,87500.0,6191.6307,5838.0478,5531.6092,4848.0154,4832.3006,4730.1545,4062.2755,4015.1311,3575.1167,3512.2575,3048.671,2954.3822,2388.6494,2168.6422,1925.0629,1838.6315,1783.6297,1587.1947,1563.6225,1469.3337,1414.3319,1296.4709,1272.8987,1272.8987,1170.7525,1100.0359,1037.1767,1013.6045,911.4583,880.0287,848.5991,817.1695,801.4547,730.7381,660.0216,628.592,612.8772,573.5902,565.7328,550.018,518.5884,495.0162,463.5866
True,2.0,Пермский край,1,False,87500.0,87500.0,6191.6307,5838.0478,5531.6092,4848.0154,4832.3006,4730.1545,4062.2755,4015.1311,3575.1167,3512.2575,3048.671,2954.3822,2388.6494,2168.6422,1925.0629,1838.6315,1783.6297,1587.1947,1563.6225,1469.3337,1414.3319,1296.4709,1272.8987,1272.8987,1170.7525,1100.0359,1037.1767,1013.6045,911.4583,880.0287,848.5991,817.1695,801.4547,730.7381,660.0216,628.592,612.8772,573.5902,565.7328,550.018,518.5884,495.0162,463.5866
True,2.0,Пензенская область,1,False,60000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,2.0,Тульская область,1,False,60000.0,87500.0,6191.6307,5838.0478,5531.6092,4848.0154,4832.3006,4730.1545,4062.2755,4015.1311,3575.1167,3512.2575,3048.671,2954.3822,2388.6494,2168.6422,1925.0629,1838.6315,1783.6297,1587.1947,1563.6225,1469.3337,1414.3319,1296.4709,1272.8987,1272.8987,1170.7525,1100.0359,1037.1767,1013.6045,911.4583,880.0287,848.5991,817.1695,801.4547,730.7381,660.0216,628.592,612.8772,573.5902,565.7328,550.018,518.5884,495.0162,463.5866
True,2.0,Смоленская область,1,False,60000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,2.0,Тверская область,1,False,60000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,2.0,Оренбургская область,2,False,87500.0,87500.0,6191.6307,5838.0478,5531.6092,4848.0154,4832.3006,4730.1545,4062.2755,4015.1311,3575.1167,3512.2575,3048.671,2954.3822,2388.6494,2168.6422,1925.0629,1838.6315,1783.6297,1587.1947,1563.6225,1469.3337,1414.3319,1296.4709,1272.8987,1272.8987,1170.7525,1100.0359,1037.1767,1013.6045,911.4583,880.0287,848.5991,817.1695,801.4547,730.7381,660.0216,628.592,612.8772,573.5902,565.7328,550.018,518.5884,495.0162,463.5866
True,2.0,Красноярский край,1,False,87500.0,87500.0,6191.6307,5838.0478,5531.6092,4848.0154,4832.3006,4730.1545,4062.2755,4015.1311,3575.1167,3512.2575,3048.671,2954.3822,2388.6494,2168.6422,1925.0629,1838.6315,1783.6297,1587.1947,1563.6225,1469.3337,1414.3319,1296.4709,1272.8987,1272.8987,1170.7525,1100.0359,1037.1767,1013.6045,911.4583,880.0287,848.5991,817.1695,801.4547,730.7381,660.0216,628.592,612.8772,573.5902,565.7328,550.018,518.5884,495.0162,463.5866
True,2.0,Чувашская Республика,1,False,50000.0,87500.0,6191.6307,5838.0478,5531.6092,4848.0154,4832.3006,4730.1545,4062.2755,4015.1311,3575.1167,3512.2575,3048.671,2954.3822,2388.6494,2168.6422,1925.0629,1838.6315,1783.6297,1587.1947,1563.6225,1469.3337,1414.3319,1296.4709,1272.8987,1272.8987,1170.7525,1100.0359,1037.1767,1013.6045,911.4583,880.0287,848.5991,817.1695,801.4547,730.7381,660.0216,628.592,612.8772,573.5902,565.7328,550.018,518.5884,495.0162,463.5866
