is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Организация и выполнение производственных заданий при производстве этапа строительных работ (2959_10),"Личные установки и ценности, мировоззрение (2043_4)",Выполнение работ на строительных площадках (4996_10),Управление трубоукладчиком Komatsu D355 (6293_10),Знание устройства и технических характеристик машин и агрегатов (3181_10),ТО и Р трубоукладчиков (6390_10),Управление трубоукладчиком Komatsu (6292_10),Дисциплинированность (СК) (593_4),Стыковка и укладка трубы в траншею (6406_10),Выполнение ремонтных работ (ОПТ) (8285_36),Выполнение монтажных/демонтажных работ (ОПТ) (8301_36),Погрузо-разгрузочные работы на погрузчике (6276_10),Монтаж-демонтаж механизмов (6407_10),Навыки управления трубоукладчиком (6290_10),Трудолюбие (СК) (597_4),Контроль исправности строп и съёмных грузозахватных приспособлений (6433_10),Пунктуальность (СК) (612_4),Выполнение работ по прокладке трубопроводов (6419_10),Выполнение работ по прокладке трубопроводов трубоукладчиком (6420_10),Управление трубоукладчиком Liebherr (6377_10),"Управление трубоукладчиком Liebherr RL, Komatsu D355 (6367_10)",Знание устройства и принципов работы трубоукладчика (6280_10),"Управление трубоукладчиком Komatsu, Caterpillar (6366_10)",Управление трубоукладчиком среднего класса (6439_10),Работа в сварочно-монтажных бригадах (6404_10),Настройка и регулировка механизмов (6451_10),Пусто2 (6392_10),Нравственность (СК) (622_4),Определение правильности и надежности строповки грузов (6400_10),Контроль соответствия съёмных грузозахватных приспособлений массе и характеру груза (6409_10),Командность (СК) (1371_4),Заправка бульдозера ГСМ (3224_10),Выявление и устранение неисправностей в работе машины (6411_10),Управление трубоукладчиком Caterpillar (6376_10),Управление краном при выполнении строительных монтажных работ (6291_10),Контрольный осмотр и проверка исправности агрегатов трубоукладчика (6431_10),Монтаж/установка опалубки (305_10)
True,2.0,Забайкальский край,1,False,125000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Город федерального значения Севастополь,1,False,125000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,31500.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Республика Коми,1,False,36800.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Ростовская область,0,False,70000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Воронежская область,2,False,110000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Алтайский край,2,False,90000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Республика Башкортостан,0,False,60000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Красноярский край,1,False,75000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Тюменская область,1,False,27500.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Нижегородская область,0,False,60000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Город федерального значения Санкт-Петербург,0,False,50000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Республика Татарстан,0,False,27500.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Самарская область,0,False,80000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Пермский край,1,False,45000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Ямало-Ненецкий автономный округ,1,False,50000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Оренбургская область,2,False,50000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Пензенская область,1,False,106250.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Удмуртская Республика,1,False,106250.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Ярославская область,1,False,130000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Ленинградская область,1,False,80000.0,80000.0,10133.3333,7840.0,5845.3333,3936.0,3696.0,3605.3333,3360.0,3056.0,2890.6667,2421.3333,2416.0,2325.3333,2234.6667,2229.3333,2192.0,2080.0,1792.0,1701.3333,1680.0,1434.6667,1242.6667,1114.6667,986.6667,922.6667,917.3333,874.6667,858.6667,832.0,800.0,640.0,634.6667,608.0,560.0,522.6667,474.6667,437.3333,416.0,288.0
True,1.0,Владимирская область,1,False,106250.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Вологодская область,1,False,125000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Смоленская область,1,False,106250.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Тамбовская область,2,False,130000.0,130000.0,16466.6667,12740.0,9498.6667,6396.0,6006.0,5858.6667,5460.0,4966.0,4697.3333,3934.6667,3926.0,3778.6667,3631.3333,3622.6667,3562.0,3380.0,2912.0,2764.6667,2730.0,2331.3333,2019.3333,1811.3333,1603.3333,1499.3333,1490.6667,1421.3333,1395.3333,1352.0,1300.0,1040.0,1031.3333,988.0,910.0,849.3333,771.3333,710.6667,676.0,468.0
True,1.0,Мурманская область,1,False,102500.0,130000.0,16466.6667,12740.0,9498.6667,6396.0,6006.0,5858.6667,5460.0,4966.0,4697.3333,3934.6667,3926.0,3778.6667,3631.3333,3622.6667,3562.0,3380.0,2912.0,2764.6667,2730.0,2331.3333,2019.3333,1811.3333,1603.3333,1499.3333,1490.6667,1421.3333,1395.3333,1352.0,1300.0,1040.0,1031.3333,988.0,910.0,849.3333,771.3333,710.6667,676.0,468.0
True,1.0,Волгоградская область,2,False,80000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Тульская область,1,False,130000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Костромская область,1,False,106250.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Краснодарский край,0,False,40000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Амурская область,1,False,150000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Томская область,1,False,90000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Хабаровский край,1,False,110000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Ульяновская область,1,False,120000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Архангельская область,1,False,97000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Свердловская область,0,False,45000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Омская область,1,False,75000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Город федерального значения Москва,0,False,120000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Республика Саха (Якутия),1,False,65500.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Курская область,2,False,135000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Брянская область,1,False,110000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Иркутская область,1,False,45000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Республика Хакасия,1,False,90000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Челябинская область,0,False,65500.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Кировская область,1,False,70000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Астраханская область,1,False,97000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Саратовская область,2,False,75000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Курганская область,1,False,100000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Республика Алтай,1,False,120000.0,120000.0,15200.0,11760.0,8768.0,5904.0,5544.0,5408.0,5040.0,4584.0,4336.0,3632.0,3624.0,3488.0,3352.0,3344.0,3288.0,3120.0,2688.0,2552.0,2520.0,2152.0,1864.0,1672.0,1480.0,1384.0,1376.0,1312.0,1288.0,1248.0,1200.0,960.0,952.0,912.0,840.0,784.0,712.0,656.0,624.0,432.0
True,1.0,Новосибирская область,0,False,45000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Липецкая область,1,False,120000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Республика Марий Эл,1,False,120000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Ставропольский край,2,False,120000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Республика Мордовия,1,False,120000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Белгородская область,2,False,97000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Республика Карелия,1,False,120000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Чувашская Республика,1,False,120000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
