is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Выполнение ремонтных работ (ОПТ) (8285_36),Аккуратность (СК) (575_4),"Личные установки и ценности, мировоззрение (2043_4)",Командность (СК) (1371_4),"ЖКХс Монтаж, установка, замена/ремонт радиаторов отопления (8115_29)",ЖКХс Ремонт и обслуживание сантехнических и теплотехнических систем и  оборудования (6084_29),ЖКХс Ремонт и техническое обслуживание сантехнического и теплотехнического оборудования (6094_29),Склонность к здоровому образу жизни (СК) (1662_4),Коммуникабельность (СК) (617_4),ЖКХ фразы слишком широкой формулировки по монтажу сантехнических систем (2523_29)
True,2.0,Нижегородская область,0,False,35000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Республика Башкортостан,0,False,23000.0,85000.0,25023.7417,17799.1453,7951.0921,5892.6876,5408.3571,4802.944,3753.5613,3592.1178,3511.396,2784.9003,2260.2089,2219.8481
True,2.0,Алтайский край,2,False,30000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Кемеровская область,1,False,30000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Курская область,2,False,35000.0,65000.0,19135.8025,13611.1111,6080.2469,4506.1728,4135.8025,3672.8395,2870.3704,2746.9136,2685.1852,2129.6296,1728.3951,1697.5309
True,2.0,Ростовская область,0,False,25000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Ярославская область,1,False,18000.0,91000.0,26790.1235,19055.5556,8512.3457,6308.642,5790.1235,5141.9753,4018.5185,3845.679,3759.2593,2981.4815,2419.7531,2376.5432
True,2.0,Орловская область,1,False,25000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Волгоградская область,2,False,22000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Свердловская область,0,False,30000.0,60000.0,17663.8177,12564.1026,5612.5356,4159.5442,3817.6638,3390.3134,2649.5726,2535.6125,2478.6325,1965.812,1595.4416,1566.9516
True,2.0,Республика Карелия,1,False,30000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Ивановская область,1,False,27000.0,91000.0,26790.1235,19055.5556,8512.3457,6308.642,5790.1235,5141.9753,4018.5185,3845.679,3759.2593,2981.4815,2419.7531,2376.5432
True,2.0,Курганская область,1,False,25000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Саратовская область,2,False,25000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Белгородская область,2,False,30000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Республика Крым,1,False,30000.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
True,2.0,Чувашская Республика,1,False,30000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Тамбовская область,2,False,30000.0,57500.0,16927.8253,12040.5983,5378.68,3986.2298,3658.5945,3249.0503,2539.1738,2429.962,2375.3561,1883.9031,1528.9649,1501.6619
True,2.0,Пензенская область,1,False,35000.0,91000.0,26790.1235,19055.5556,8512.3457,6308.642,5790.1235,5141.9753,4018.5185,3845.679,3759.2593,2981.4815,2419.7531,2376.5432
True,2.0,Костромская область,1,False,35000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Брянская область,1,False,25000.0,57500.0,16927.8253,12040.5983,5378.68,3986.2298,3658.5945,3249.0503,2539.1738,2429.962,2375.3561,1883.9031,1528.9649,1501.6619
True,2.0,Оренбургская область,2,False,25000.0,57500.0,16927.8253,12040.5983,5378.68,3986.2298,3658.5945,3249.0503,2539.1738,2429.962,2375.3561,1883.9031,1528.9649,1501.6619
True,2.0,Вологодская область,1,False,57500.0,91000.0,26790.1235,19055.5556,8512.3457,6308.642,5790.1235,5141.9753,4018.5185,3845.679,3759.2593,2981.4815,2419.7531,2376.5432
True,2.0,Челябинская область,0,False,20000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Астраханская область,1,False,15000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Удмуртская Республика,1,False,30000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Архангельская область,1,False,25000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Республика Мордовия,1,False,23000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Кировская область,1,False,23000.0,65000.0,19135.8025,13611.1111,6080.2469,4506.1728,4135.8025,3672.8395,2870.3704,2746.9136,2685.1852,2129.6296,1728.3951,1697.5309
True,2.0,Ульяновская область,1,False,30000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Ставропольский край,2,False,35000.0,91000.0,26790.1235,19055.5556,8512.3457,6308.642,5790.1235,5141.9753,4018.5185,3845.679,3759.2593,2981.4815,2419.7531,2376.5432
True,2.0,Город федерального значения Севастополь,1,False,35000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Воронежская область,2,False,25000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Липецкая область,1,False,25000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Кабардино-Балкарская Республика,1,False,35000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Карачаево-Черкесская Республика,1,False,35000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Смоленская область,1,False,15000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Республика Адыгея,1,False,35000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Омская область,1,False,32000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Город федерального значения Санкт-Петербург,0,False,32000.0,55000.0,16191.8329,11517.094,5144.8243,3812.9155,3499.5252,3107.7873,2428.7749,2324.3115,2272.0798,1801.9943,1462.4881,1436.3723
True,2.0,Иркутская область,1,False,30000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Пермский край,1,False,45000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Новосибирская область,0,False,38856.5,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Владимирская область,1,False,38856.5,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Московская область,2,False,26000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Тульская область,1,False,35000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Тюменская область,1,False,38856.5,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Хабаровский край,1,False,30000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Томская область,1,False,30000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Ленинградская область,1,False,32000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Рязанская область,1,False,32000.0,45000.0,13247.8632,9423.0769,4209.4017,3119.6581,2863.2479,2542.735,1987.1795,1901.7094,1858.9744,1474.359,1196.5812,1175.2137
True,2.0,Забайкальский край,1,False,32000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Сахалинская область,1,False,45000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Амурская область,1,False,45000.0,120000.0,35327.6353,25128.2051,11225.0712,8319.0883,7635.3276,6780.6268,5299.1453,5071.2251,4957.265,3931.6239,3190.8832,3133.9031
True,2.0,Калужская область,1,False,38856.5,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Республика Хакасия,1,False,38856.5,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Ханты-Мансийский автономный округ — Югра,1,False,25000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Приморский край,1,False,45000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Республика Коми,1,False,26000.0,45000.0,13247.8632,9423.0769,4209.4017,3119.6581,2863.2479,2542.735,1987.1795,1901.7094,1858.9744,1474.359,1196.5812,1175.2137
True,2.0,Республика Калмыкия,1,False,50000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Республика Бурятия,1,False,18000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Республика Алтай,1,False,50000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Республика Тыва,1,False,45000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,2.0,Еврейская автономная область,1,False,30000.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
True,2.0,Город федерального значения Москва,0,False,25000.0,120000.0,35327.6353,25128.2051,11225.0712,8319.0883,7635.3276,6780.6268,5299.1453,5071.2251,4957.265,3931.6239,3190.8832,3133.9031
True,2.0,Красноярский край,1,False,27000.0,120000.0,35327.6353,25128.2051,11225.0712,8319.0883,7635.3276,6780.6268,5299.1453,5071.2251,4957.265,3931.6239,3190.8832,3133.9031
True,2.0,Ямало-Ненецкий автономный округ,1,False,38000.0,60000.0,17663.8177,12564.1026,5612.5356,4159.5442,3817.6638,3390.3134,2649.5726,2535.6125,2478.6325,1965.812,1595.4416,1566.9516
True,2.0,Республика Саха (Якутия),1,False,50000.0,60000.0,17663.8177,12564.1026,5612.5356,4159.5442,3817.6638,3390.3134,2649.5726,2535.6125,2478.6325,1965.812,1595.4416,1566.9516
True,2.0,Камчатский край,1,False,50000.0,117000.0,34444.4444,24500.0,10944.4444,8111.1111,7444.4444,6611.1111,5166.6667,4944.4444,4833.3333,3833.3333,3111.1111,3055.5556
True,2.0,Магаданская область,1,False,55000.0,60000.0,17663.8177,12564.1026,5612.5356,4159.5442,3817.6638,3390.3134,2649.5726,2535.6125,2478.6325,1965.812,1595.4416,1566.9516
True,2.0,Ненецкий автономный округ,1,False,60000.0,60000.0,17663.8177,12564.1026,5612.5356,4159.5442,3817.6638,3390.3134,2649.5726,2535.6125,2478.6325,1965.812,1595.4416,1566.9516
True,2.0,Чукотский автономный округ,1,False,62000.0,122000.0,35916.4292,25547.0085,11412.1557,8457.7398,7762.5831,6893.6372,5387.4644,5155.7455,5039.886,3997.151,3244.0646,3186.1349
